obj,rel,sbj
118,1,672
104,0,680
105,0,680
105,1,706
105,1,707
141,1,679
142,0,705
142,0,680
147,1,680
156,1,679
157,1,679
158,1,708
158,1,679
158,1,680
149,1,681
150,1,681
150,1,684
159,1,681
159,1,679
159,1,680
160,0,687
153,1,710
153,1,688
153,1,711
153,1,693
153,1,684
153,1,712
153,1,713
153,1,715
153,1,770
161,1,678
162,1,680
163,1,678
164,1,680
165,1,679
165,1,678
166,1,678
167,1,679
167,1,681
168,1,680
169,0,680
188,1,717
189,1,717
190,1,717
191,1,717
192,1,717
193,1,717
194,1,717
205,1,717
206,1,717
207,1,717
208,1,717
209,1,717
210,1,717
211,1,717
217,1,719
254,1,693
245,1,687
255,1,687
253,0,693
253,0,720
253,1,691
253,1,722
253,1,723
253,0,664
253,0,690
253,1,694
253,1,724
253,1,672
256,0,687
256,0,693
246,1,687
257,1,687
240,1,672
258,1,687
259,1,693
259,1,687
260,1,687
243,1,690
243,1,721
243,1,694
243,1,724
243,0,668
261,0,687
277,1,694
324,1,719
325,1,719
325,1,696
326,1,719
327,1,696
327,1,725
328,1,719
329,1,719
357,1,726
365,1,700
365,0,678
366,1,727
366,1,728
385,1,730
385,1,731
386,1,731
386,1,730
387,1,731
387,1,730
388,1,731
393,1,732
425,1,662
425,1,711
425,1,700
426,0,663
415,1,662
415,1,664
415,0,711
415,0,663
415,1,700
427,1,663
428,0,700
428,1,711
428,1,662
429,0,663
429,0,711
416,0,711
416,0,662
430,1,663
430,1,662
430,1,711
430,1,678
430,1,661
431,0,663
431,1,662
431,1,664
431,0,711
431,1,700
432,0,663
433,0,700
433,1,711
433,1,662
433,1,664
417,0,664
417,0,700
417,1,733
434,0,663
435,0,663
435,0,711
446,1,719
446,0,700
446,0,687
446,0,668
446,0,693
447,1,712
447,1,713
447,0,680
447,0,711
447,0,700
447,0,687
447,0,693
447,0,734
448,0,693
448,0,687
448,0,711
448,0,700
448,1,719
448,0,668
448,0,680
448,0,734
449,0,700
449,0,687
449,0,693
449,0,734
450,1,735
451,0,687
451,0,700
451,0,680
451,0,662
451,0,693
451,0,734
452,0,687
452,0,680
452,0,679
452,0,705
453,0,711
453,0,700
453,0,687
453,1,662
453,0,680
454,1,709
454,0,705
483,0,705
483,0,680
484,1,682
485,0,682
529,1,682
529,1,712
529,1,713
530,0,680
530,1,682
530,1,679
530,1,712
530,1,731
531,0,680
531,1,679
531,1,712
531,1,731
532,1,737
533,1,736
533,0,680
533,0,687
533,1,682
533,1,712
533,1,679
562,1,738
563,0,680
563,1,710
563,1,739
563,1,695
563,1,740
563,0,692
563,0,687
563,0,693
564,1,741
564,1,740
564,1,739
565,1,741
565,0,680
565,1,712
565,1,713
565,1,742
565,1,743
565,1,707
565,1,690
565,1,696
565,1,695
565,1,739
566,0,680
566,1,710
567,0,680
551,1,703
552,1,703
553,1,700
554,1,663
549,0,662
549,1,665
570,0,840
571,0,840
578,1,711
578,0,666
578,0,744
579,0,666
579,1,678
579,0,744
579,1,745
626,1,746
627,1,746
628,1,746
629,1,746
630,1,746
630,1,747
512,0,668
513,1,667
513,0,748
658,1,700
659,1,697
214,0,685
143,1,718
528,1,749
318,1,692
344,1,665
523,1,750
523,1,707
524,0,751
525,0,751
526,1,707
526,1,750
375,0,683
375,0,680
381,0,680
392,1,697
409,1,678
409,1,700
410,1,678
410,1,700
411,1,711
522,1,714
543,0,702
505,1,687
576,0,680
576,0,681
599,0,668
599,1,669
600,0,669
600,0,668
596,1,671
596,0,673
596,0,672
596,1,669
601,1,669
601,0,668
601,1,671
603,1,752
660,1,753
106,0,680
538,0,755
538,0,756
539,0,755
539,0,756
540,0,755
540,0,756
105,1,765
104,1,707
121,1,672
110,1,672
122,1,672
120,1,766
120,1,767
120,1,672
120,1,673
107,1,674
124,1,672
127,1,672
128,1,674
128,1,747
129,1,702
130,1,672
123,1,672
170,0,680
148,1,708
171,0,680
155,1,681
155,1,679
149,1,708
149,1,679
172,0,680
173,0,680
174,1,678
174,0,680
158,1,769
158,1,681
158,1,684
158,1,736
153,1,736
153,1,769
153,1,771
153,1,772
153,1,773
153,1,774
153,1,690
153,1,775
153,1,776
153,1,777
153,1,778
153,1,708
153,1,719
153,1,779
153,1,780
153,1,841
153,1,842
153,1,742
153,1,663
153,1,692
153,1,781
153,1,687
153,1,782
153,1,783
153,1,784
153,1,747
153,1,785
153,1,786
153,1,787
153,1,716
175,1,679
175,1,681
150,1,773
145,1,705
145,1,679
145,1,708
145,1,777
145,1,681
157,1,776
144,1,679
176,0,680
177,0,681
178,1,776
179,1,708
179,0,681
179,0,680
180,0,680
156,0,680
160,1,769
160,1,679
160,1,777
160,1,776
218,1,697
218,1,679
219,1,697
219,1,679
220,1,685
220,1,697
221,1,697
222,1,663
223,1,663
278,0,690
279,1,692
280,1,690
280,1,720
281,0,690
282,0,720
282,0,715
282,1,788
282,1,692
282,1,789
283,1,690
283,1,694
283,1,692
284,1,694
284,1,690
285,0,694
286,1,692
286,1,690
287,1,790
288,0,690
289,1,720
273,0,720
273,1,692
290,1,690
290,1,692
291,0,690
292,0,690
275,0,690
293,0,720
293,0,690
269,1,692
269,1,720
294,0,694
295,0,694
296,1,692
296,1,694
296,1,690
297,0,690
298,1,690
298,1,694
299,1,692
299,1,694
300,1,720
301,1,791
301,0,690
302,1,720
303,1,690
303,0,682
303,1,692
304,0,694
276,1,694
276,1,692
276,1,787
276,0,693
276,1,695
305,0,682
305,1,692
305,1,690
306,1,694
306,1,690
306,1,692
270,1,692
274,0,690
274,1,692
307,0,690
308,0,690
309,1,692
309,1,690
310,0,693
321,1,692
322,1,690
340,1,794
341,0,794
342,1,794
343,0,711
343,1,780
345,0,843
346,0,795
347,0,843
347,0,797
347,1,795
348,1,797
349,0,665
350,1,798
350,1,795
350,1,665
350,1,799
350,1,771
350,0,843
350,0,716
350,0,682
350,1,800
350,1,778
351,0,795
352,1,665
353,1,726
354,1,843
354,1,726
354,1,797
354,1,771
354,1,796
354,1,665
355,1,795
355,1,771
355,1,800
355,0,798
355,1,665
358,0,797
358,0,843
358,1,801
358,1,665
358,0,795
359,0,797
357,1,771
357,1,665
357,1,795
357,1,797
357,1,843
357,0,798
360,1,797
360,1,726
361,1,795
362,0,798
362,1,665
362,0,771
363,0,797
364,1,800
367,1,733
368,1,733
366,0,802
369,1,733
369,0,663
370,1,733
370,0,802
370,1,729
370,1,754
371,0,733
365,1,703
372,1,733
373,1,679
373,1,803
373,1,736
373,1,708
376,1,803
376,1,679
376,1,708
376,1,682
376,1,804
375,1,708
375,1,682
375,1,803
375,1,804
382,1,679
382,1,736
382,1,682
383,1,805
383,1,736
383,1,806
383,1,715
383,1,682
383,1,807
384,1,736
386,1,662
386,1,786
385,1,662
385,1,786
388,1,808
388,1,718
388,1,768
388,1,717
388,1,809
388,1,810
388,1,670
391,1,811
394,0,697
395,0,732
395,0,812
395,0,697
393,1,813
393,1,710
393,0,663
393,1,792
396,0,697
397,0,792
397,1,814
398,1,814
399,1,814
400,1,814
401,1,814
402,1,814
403,1,814
404,0,697
404,1,814
405,1,814
406,1,814
407,1,697
407,1,814
412,1,667
412,1,796
413,0,678
413,0,711
433,1,661
433,1,665
436,0,663
416,0,661
416,1,700
419,0,663
417,1,729
417,0,678
417,0,815
417,0,665
417,0,663
417,1,844
417,0,661
417,0,727
417,0,667
421,1,678
421,1,662
437,1,678
437,1,663
438,1,661
430,1,815
430,1,665
439,1,661
414,0,663
414,0,700
414,1,662
414,1,661
420,1,665
440,1,663
418,1,816
418,0,663
418,0,815
418,0,700
425,1,663
425,1,661
425,1,665
441,1,662
441,0,663
423,1,665
423,1,816
423,1,815
442,1,663
434,1,744
443,1,744
443,1,663
443,1,700
443,1,711
443,1,678
443,1,662
443,1,661
443,1,665
431,1,665
431,1,815
444,1,661
444,1,733
422,0,663
445,1,663
447,1,679
447,1,805
447,1,817
447,1,751
447,1,818
447,0,694
447,1,788
447,1,736
447,1,819
447,1,753
447,1,665
447,1,820
447,1,770
447,1,708
447,1,750
447,1,709
446,1,679
446,1,774
446,1,742
446,0,694
455,1,789
455,0,736
455,0,682
456,1,714
456,1,705
456,1,821
457,0,682
457,0,736
448,1,679
448,0,736
448,1,709
448,1,684
448,1,781
448,1,770
448,1,776
448,1,678
448,1,710
458,1,684
453,1,726
453,1,679
453,0,736
459,1,716
459,1,719
459,1,679
459,1,805
459,1,778
459,0,694
459,1,682
459,1,684
459,0,700
459,1,678
449,1,775
449,1,822
452,1,822
452,0,682
452,0,710
452,0,736
452,1,678
451,1,774
451,1,678
451,0,709
451,1,805
451,0,770
451,1,781
486,1,715
487,1,679
488,0,711
488,1,683
488,0,682
488,0,823
489,0,715
482,0,681
484,0,823
484,1,683
484,1,679
484,0,711
490,1,683
490,1,682
490,1,679
490,0,711
490,0,823
483,1,679
483,0,823
483,0,711
483,1,682
483,1,683
481,1,684
481,0,823
481,0,711
481,1,683
481,1,709
481,1,770
491,0,823
491,1,683
491,0,711
491,1,682
492,0,682
492,1,684
493,0,715
493,0,682
494,1,684
495,0,823
495,1,682
495,0,711
495,1,683
496,0,679
496,0,681
497,0,715
497,0,682
514,1,668
515,1,668
516,1,824
516,1,793
516,0,668
516,0,825
519,1,668
512,0,825
512,1,667
512,1,793
512,0,748
517,1,678
518,0,668
518,0,825
518,1,667
518,0,748
513,0,668
513,0,825
513,1,824
513,1,793
520,1,792
520,1,697
520,1,710
521,0,731
527,1,780
527,1,826
531,1,736
531,0,683
534,1,679
535,1,742
535,1,736
533,1,774
533,0,781
533,1,678
533,1,711
529,1,736
529,1,742
529,1,827
530,1,736
532,1,682
532,0,680
555,1,663
556,1,663
557,1,663
552,1,663
558,1,663
544,0,661
544,1,711
559,1,663
559,1,703
550,1,663
560,0,663
561,1,663
572,1,742
573,0,742
574,0,710
575,1,828
577,0,686
577,0,784
581,1,678
582,1,678
582,1,701
582,1,829
582,1,665
582,0,670
583,1,670
583,1,665
584,1,665
584,1,670
585,1,678
578,1,678
578,1,842
578,1,665
578,1,745
578,1,701
578,1,829
578,1,796
586,1,678
586,1,670
586,1,665
587,1,665
587,1,678
588,0,670
588,1,665
589,1,665
589,1,670
590,1,665
590,1,670
591,1,678
591,1,670
591,1,665
592,1,665
579,1,701
579,1,829
579,1,670
579,1,665
593,1,665
594,1,665
611,0,830
611,0,704
612,0,831
612,0,704
612,0,830
613,0,704
614,0,704
614,0,830
614,0,831
604,0,830
603,1,831
603,0,830
603,1,708
615,0,704
616,0,830
616,0,704
607,0,830
607,0,831
617,0,704
618,0,830
618,0,704
618,0,831
619,0,704
620,0,830
620,0,704
621,0,830
622,0,830
622,0,704
622,0,831
623,0,830
623,0,704
624,0,704
624,0,831
624,0,830
605,1,830
625,1,832
631,1,833
632,1,833
630,0,834
630,1,785
630,1,835
630,1,780
633,0,834
634,1,833
635,1,680
635,1,682
636,1,833
636,1,785
637,1,833
638,1,747
638,1,728
638,1,836
638,1,837
638,1,705
638,1,766
638,1,714
639,1,781
640,1,833
641,1,833
642,1,785
642,1,838
642,1,833
642,1,839
643,0,834
644,1,833
645,1,833
646,0,834
647,1,839
647,1,785
647,1,780
648,1,785
648,1,833
649,0,834
629,0,834
650,1,833
651,1,833
652,1,685
653,1,833
105,1,764
131,1,668
131,0,672
131,0,673
131,0,674
107,1,672
132,0,673
133,0,674
133,0,672
133,0,673
134,1,674
134,1,672
134,0,673
134,0,668
110,0,673
130,1,674
130,0,673
130,0,668
113,1,674
113,0,668
122,1,673
125,1,673
114,1,672
135,0,668
135,0,673
115,1,674
115,0,673
136,1,673
136,1,672
136,0,668
119,0,674
119,1,672
119,0,673
117,0,672
137,1,761
161,1,681
161,1,679
181,1,681
181,1,679
144,1,681
180,1,681
180,1,679
165,1,681
160,0,662
182,0,680
183,1,678
184,1,681
184,1,679
174,1,681
174,1,679
156,1,681
185,1,680
186,1,680
187,1,680
195,1,717
195,1,718
196,1,717
196,1,718
197,1,717
197,1,718
198,1,717
199,1,718
200,1,717
200,1,718
201,1,718
201,1,717
202,1,717
202,1,718
203,1,717
203,1,718
204,1,717
204,1,718
212,1,717
212,1,718
224,1,761
225,1,761
226,1,761
227,1,761
223,1,761
228,1,761
222,1,761
229,1,761
230,0,759
262,0,691
262,0,760
263,0,691
263,0,760
240,0,691
240,0,760
258,0,760
258,0,691
247,1,687
248,1,687
249,1,687
243,1,760
251,1,687
244,1,687
252,1,687
264,0,687
264,0,693
253,1,760
267,1,692
266,1,692
311,1,692
311,1,694
311,1,690
271,1,692
312,1,692
312,1,694
312,1,690
268,1,692
317,1,692
323,0,690
329,1,758
329,0,759
329,1,762
329,1,763
329,0,686
330,0,696
330,1,762
330,1,763
330,1,758
330,0,832
330,0,759
330,0,725
330,0,686
331,1,762
331,1,763
331,1,758
331,1,696
331,0,832
331,0,759
331,0,725
331,0,686
332,0,759
332,1,696
332,1,762
332,1,763
332,1,758
332,0,832
332,0,725
332,0,686
333,0,759
333,1,762
333,1,763
333,1,758
333,0,832
333,0,725
333,0,686
334,0,832
334,1,696
334,0,759
334,1,762
334,1,763
334,1,758
334,0,725
334,0,686
335,1,696
335,1,762
335,1,763
335,1,758
335,0,832
335,0,759
335,0,725
335,0,686
328,0,686
328,0,832
328,0,759
328,1,762
328,1,763
328,1,758
328,0,725
336,1,696
337,1,762
337,1,763
337,1,758
337,0,832
337,0,759
337,0,725
337,0,686
338,0,832
338,0,759
338,1,762
338,1,763
338,1,758
338,1,696
338,0,725
338,0,686
326,1,762
326,1,763
326,1,758
326,0,832
326,0,759
326,0,686
339,1,762
339,1,763
339,1,758
339,1,696
339,0,832
339,0,725
339,0,759
339,0,686
325,0,832
325,0,759
325,1,762
325,1,763
325,1,758
325,0,686
324,1,758
324,0,832
324,0,759
324,1,762
324,1,763
324,0,686
356,1,700
377,1,682
378,1,682
379,1,682
380,1,682
449,0,690
449,0,692
449,0,757
448,0,690
448,0,757
447,0,757
447,0,692
447,0,690
461,0,693
461,0,757
461,0,692
461,0,690
461,0,687
462,0,757
462,0,687
462,0,693
462,0,692
462,0,690
463,0,692
463,0,690
463,0,757
463,0,687
463,0,693
464,0,757
464,0,687
464,0,692
464,0,690
464,0,693
465,0,692
465,0,690
465,0,687
465,0,757
465,0,693
453,0,692
453,0,690
453,0,757
453,0,693
451,0,690
451,0,757
446,0,692
446,0,690
446,0,757
466,0,690
466,0,692
466,0,757
466,0,693
466,0,687
467,0,687
467,0,757
467,0,692
467,0,690
467,0,693
468,0,690
468,0,692
468,0,757
468,0,687
468,0,693
457,0,693
457,0,690
457,0,692
457,0,757
459,0,757
459,0,692
459,0,690
459,0,687
459,0,693
469,0,692
469,0,690
469,0,687
469,0,757
469,0,693
470,0,693
470,0,692
470,0,690
470,0,687
470,0,757
471,0,692
471,0,690
471,0,693
471,0,757
471,0,687
472,0,757
472,0,690
472,0,692
472,0,693
472,0,687
473,0,757
473,0,690
473,0,692
473,0,693
473,0,687
474,0,690
474,0,692
474,0,693
474,0,687
474,0,757
475,0,690
475,0,692
475,0,687
475,0,757
475,0,693
476,0,757
476,0,690
476,0,692
476,0,693
476,0,687
477,0,690
477,0,692
477,0,757
477,0,693
477,0,687
452,0,690
452,0,692
452,0,757
452,0,693
455,0,693
455,0,690
455,0,692
455,0,757
455,0,687
478,0,757
478,0,690
478,0,692
478,0,687
478,0,693
479,0,692
479,0,690
479,0,693
479,0,757
479,0,687
460,0,692
460,0,690
460,0,687
460,0,757
460,0,693
498,0,709
498,1,736
499,0,709
499,0,682
499,0,736
491,0,709
491,0,736
500,0,736
500,0,709
501,0,682
501,0,709
501,0,736
497,0,736
497,0,709
502,0,682
502,0,736
502,0,709
503,0,736
503,0,709
503,0,682
484,0,709
484,1,736
493,0,679
493,0,709
493,0,736
504,0,736
504,0,709
504,0,682
492,0,679
492,0,709
492,0,736
494,0,682
494,0,709
494,0,736
485,0,736
485,0,709
488,0,679
488,0,709
488,0,736
536,1,682
535,1,682
537,1,682
595,1,667
586,1,667
602,0,668
654,0,788
654,0,696
655,0,788
655,0,696
656,0,705
657,0,705
104,3,344
104,3,355
104,3,546
105,3,106
105,3,111
105,3,118
105,3,121
105,3,126
105,3,160
105,3,175
105,3,182
105,3,205
105,3,231
105,3,234
105,3,239
105,3,245
105,3,256
105,3,266
105,3,271
105,3,275
105,3,285
105,3,287
105,3,300
105,3,320
105,3,323
105,3,336
105,3,346
105,3,352
105,3,364
105,3,374
105,3,375
105,3,386
105,3,387
105,3,392
105,3,458
105,3,475
105,3,479
105,3,490
105,3,501
105,3,505
105,3,524
105,3,537
105,3,539
105,3,545
105,3,585
105,3,588
105,3,589
105,3,591
105,3,599
105,3,624
106,3,111
106,3,118
106,3,121
106,3,126
106,3,160
106,3,175
106,3,182
106,3,205
106,3,231
106,3,234
106,3,239
106,3,245
106,3,256
106,3,266
106,3,271
106,3,275
106,3,285
106,3,287
106,3,300
106,3,320
106,3,323
106,3,336
106,3,346
106,3,352
106,3,364
106,3,374
106,3,375
106,3,386
106,3,387
106,3,392
106,3,458
106,3,475
106,3,479
106,3,490
106,3,501
106,3,505
106,3,524
106,3,537
106,3,539
106,3,545
106,3,585
106,3,588
106,3,589
106,3,591
106,3,599
106,3,624
107,3,109
107,3,110
107,3,130
107,3,137
107,3,140
107,3,161
107,3,162
107,3,168
107,3,171
107,3,186
107,3,189
107,3,191
107,3,197
107,3,198
107,3,199
107,3,200
107,3,201
107,3,206
107,3,213
107,3,222
107,3,230
107,3,240
107,3,262
107,3,263
107,3,284
107,3,297
107,3,302
107,3,307
107,3,314
107,3,344
107,3,349
107,3,355
107,3,373
107,3,376
107,3,380
107,3,382
107,3,383
107,3,400
107,3,407
107,3,427
107,3,432
107,3,437
107,3,442
107,3,445
107,3,446
107,3,468
107,3,478
107,3,483
107,3,485
107,3,487
107,3,491
107,3,492
107,3,506
107,3,508
107,3,519
107,3,520
107,3,523
107,3,531
107,3,534
107,3,546
107,3,547
107,3,556
107,3,559
107,3,560
107,3,562
107,3,573
107,3,577
107,3,587
107,3,608
107,3,612
107,3,613
107,3,619
107,3,625
107,3,631
107,3,639
107,3,640
107,3,643
107,3,645
107,3,658
108,3,113
108,3,115
108,3,122
108,3,125
108,3,133
108,3,136
108,3,139
108,3,143
108,3,148
108,3,151
108,3,169
108,3,178
108,3,187
108,3,193
108,3,196
108,3,203
108,3,208
108,3,215
108,3,221
108,3,235
108,3,236
108,3,248
108,3,268
108,3,270
108,3,273
108,3,277
108,3,278
108,3,282
108,3,283
108,3,286
108,3,288
108,3,293
108,3,296
108,3,301
108,3,303
108,3,305
108,3,308
108,3,310
108,3,312
108,3,326
108,3,328
108,3,337
108,3,338
108,3,339
108,3,340
108,3,345
108,3,347
108,3,351
108,3,357
108,3,360
108,3,365
108,3,385
108,3,388
108,3,402
108,3,406
108,3,414
108,3,426
108,3,431
108,3,436
108,3,443
108,3,447
108,3,448
108,3,450
108,3,452
108,3,453
108,3,454
108,3,461
108,3,462
108,3,465
108,3,466
108,3,467
108,3,470
108,3,488
108,3,500
108,3,529
108,3,535
108,3,538
108,3,557
108,3,564
108,3,571
108,3,582
108,3,584
108,3,598
108,3,600
108,3,601
108,3,603
108,3,618
108,3,650
108,3,651
108,3,655
108,3,659
108,3,660
109,3,110
109,3,130
109,3,137
109,3,140
109,3,144
109,3,161
109,3,162
109,3,168
109,3,171
109,3,186
109,3,189
109,3,191
109,3,192
109,3,197
109,3,198
109,3,199
109,3,206
109,3,212
109,3,213
109,3,222
109,3,230
109,3,240
109,3,258
109,3,262
109,3,263
109,3,284
109,3,297
109,3,302
109,3,307
109,3,314
109,3,344
109,3,349
109,3,355
109,3,380
109,3,383
109,3,400
109,3,407
109,3,427
109,3,432
109,3,437
109,3,442
109,3,445
109,3,446
109,3,468
109,3,483
109,3,485
109,3,487
109,3,491
109,3,492
109,3,506
109,3,508
109,3,519
109,3,520
109,3,523
109,3,534
109,3,547
109,3,555
109,3,556
109,3,559
109,3,560
109,3,562
109,3,573
109,3,574
109,3,587
109,3,604
109,3,608
109,3,619
109,3,625
109,3,631
109,3,639
109,3,645
109,3,658
110,3,130
110,3,137
110,3,140
110,3,144
110,3,161
110,3,162
110,3,168
110,3,171
110,3,185
110,3,186
110,3,189
110,3,191
110,3,197
110,3,198
110,3,199
110,3,200
110,3,201
110,3,206
110,3,213
110,3,222
110,3,230
110,3,240
110,3,262
110,3,263
110,3,284
110,3,297
110,3,302
110,3,307
110,3,314
110,3,344
110,3,349
110,3,355
110,3,373
110,3,376
110,3,380
110,3,382
110,3,383
110,3,400
110,3,407
110,3,427
110,3,432
110,3,437
110,3,442
110,3,445
110,3,446
110,3,468
110,3,478
110,3,483
110,3,485
110,3,487
110,3,491
110,3,492
110,3,506
110,3,508
110,3,519
110,3,520
110,3,523
110,3,531
110,3,534
110,3,546
110,3,547
110,3,555
110,3,556
110,3,559
110,3,560
110,3,562
110,3,573
110,3,577
110,3,587
110,3,608
110,3,612
110,3,613
110,3,625
110,3,631
110,3,639
110,3,643
110,3,645
110,3,658
111,3,118
111,3,121
111,3,126
111,3,131
111,3,160
111,3,175
111,3,182
111,3,185
111,3,205
111,3,211
111,3,218
111,3,231
111,3,234
111,3,239
111,3,245
111,3,256
111,3,266
111,3,271
111,3,275
111,3,285
111,3,287
111,3,300
111,3,320
111,3,323
111,3,336
111,3,346
111,3,352
111,3,361
111,3,363
111,3,364
111,3,374
111,3,375
111,3,386
111,3,387
111,3,392
111,3,439
111,3,458
111,3,464
111,3,475
111,3,479
111,3,490
111,3,498
111,3,501
111,3,505
111,3,517
111,3,524
111,3,528
111,3,537
111,3,539
111,3,545
111,3,565
111,3,566
111,3,585
111,3,586
111,3,588
111,3,589
111,3,591
111,3,599
111,3,624
111,3,626
111,3,643
112,3,115
112,3,119
112,3,128
112,3,134
112,3,135
112,3,141
112,3,145
112,3,148
112,3,150
112,3,151
112,3,154
112,3,164
112,3,170
112,3,173
112,3,178
112,3,179
112,3,190
112,3,195
112,3,202
112,3,209
112,3,219
112,3,225
112,3,228
112,3,233
112,3,235
112,3,236
112,3,247
112,3,248
112,3,253
112,3,267
112,3,276
112,3,282
112,3,283
112,3,288
112,3,291
112,3,296
112,3,312
112,3,313
112,3,321
112,3,326
112,3,327
112,3,331
112,3,332
112,3,333
112,3,334
112,3,335
112,3,340
112,3,350
112,3,357
112,3,362
112,3,368
112,3,369
112,3,377
112,3,393
112,3,396
112,3,402
112,3,404
112,3,408
112,3,409
112,3,414
112,3,420
112,3,421
112,3,426
112,3,436
112,3,440
112,3,448
112,3,454
112,3,456
112,3,457
112,3,461
112,3,462
112,3,466
112,3,469
112,3,473
112,3,476
112,3,489
112,3,493
112,3,494
112,3,507
112,3,518
112,3,522
112,3,542
112,3,583
112,3,594
112,3,597
112,3,598
112,3,606
112,3,609
112,3,620
112,3,629
112,3,632
112,3,634
112,3,644
112,3,650
112,3,657
113,3,116
113,3,122
113,3,133
113,3,136
113,3,139
113,3,143
113,3,169
113,3,181
113,3,187
113,3,193
113,3,196
113,3,203
113,3,208
113,3,215
113,3,221
113,3,237
113,3,255
113,3,259
113,3,268
113,3,270
113,3,273
113,3,277
113,3,278
113,3,286
113,3,292
113,3,293
113,3,298
113,3,301
113,3,303
113,3,305
113,3,308
113,3,310
113,3,325
113,3,328
113,3,337
113,3,338
113,3,339
113,3,345
113,3,347
113,3,351
113,3,360
113,3,365
113,3,388
113,3,406
113,3,424
113,3,431
113,3,443
113,3,447
113,3,450
113,3,451
113,3,452
113,3,453
113,3,465
113,3,467
113,3,470
113,3,488
113,3,500
113,3,503
113,3,512
113,3,514
113,3,529
113,3,535
113,3,557
113,3,563
113,3,564
113,3,571
113,3,580
113,3,582
113,3,584
113,3,596
113,3,600
113,3,601
113,3,603
113,3,618
113,3,637
113,3,651
113,3,653
113,3,655
113,3,659
113,3,660
114,3,129
114,3,159
114,3,188
114,3,204
114,3,223
114,3,242
114,3,279
114,3,280
114,3,281
114,3,309
114,3,322
114,3,324
114,3,343
114,3,366
114,3,372
114,3,384
114,3,397
114,3,417
114,3,435
114,3,438
114,3,460
114,3,471
114,3,509
114,3,511
114,3,521
114,3,526
114,3,530
114,3,544
114,3,570
114,3,579
114,3,592
114,3,617
114,3,633
114,3,642
114,3,654
115,3,119
115,3,125
115,3,128
115,3,134
115,3,135
115,3,139
115,3,141
115,3,143
115,3,145
115,3,148
115,3,150
115,3,151
115,3,154
115,3,164
115,3,170
115,3,178
115,3,179
115,3,187
115,3,190
115,3,193
115,3,195
115,3,196
115,3,202
115,3,203
115,3,209
115,3,219
115,3,225
115,3,228
115,3,233
115,3,235
115,3,236
115,3,247
115,3,248
115,3,253
115,3,267
115,3,276
115,3,278
115,3,282
115,3,283
115,3,288
115,3,291
115,3,296
115,3,305
115,3,310
115,3,312
115,3,326
115,3,333
115,3,335
115,3,338
115,3,339
115,3,340
115,3,350
115,3,357
115,3,362
115,3,368
115,3,377
115,3,385
115,3,393
115,3,402
115,3,404
115,3,406
115,3,408
115,3,409
115,3,414
115,3,421
115,3,426
115,3,436
115,3,448
115,3,453
115,3,454
115,3,456
115,3,461
115,3,462
115,3,465
115,3,466
115,3,467
115,3,493
115,3,500
115,3,507
115,3,518
115,3,522
115,3,538
115,3,584
115,3,594
115,3,597
115,3,598
115,3,606
115,3,618
115,3,620
115,3,629
115,3,634
115,3,644
115,3,650
115,3,651
115,3,655
116,3,122
116,3,133
116,3,136
116,3,169
116,3,181
116,3,208
116,3,215
116,3,221
116,3,237
